2015-03-18 12:44:40,930:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:44:40,934:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:45:40,049:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:45:40,051:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:45:53,513:ERROR:JuggleFest.parse_input_file@L182: Failed to open the inputfile.
2015-03-18 12:45:53,513:WARNING:JuggleFest.<module>@L309: A problem was encountered while processing inputfile.
2015-03-18 12:46:22,151:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:46:22,153:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:46:22,154:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:46:22,154:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:46:34,108:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:46:34,109:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:49:30,581:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:49:30,582:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:49:41,334:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:49:41,335:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:49:41,335:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:49:41,336:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:50:35,312:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:50:35,312:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: False.
2015-03-18 12:50:35,312:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:50:35,313:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:50:48,150:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:50:48,150:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: False.
2015-03-18 12:51:26,752:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:51:26,752:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: False.
2015-03-18 12:51:26,753:DEBUG:JuggleFest.parse_input_file@L185:0 circuits and 0 jugglers parsed from inputfile.
2015-03-18 12:52:02,892:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:52:02,894:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:52:02,894:DEBUG:JuggleFest.parse_input_file@L185:0 circuits and 0 jugglers parsed from inputfile.
2015-03-18 12:52:29,611:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:52:29,611:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:52:29,612:DEBUG:JuggleFest.parse_input_file@L164:Created Circuit: <Circuit #0: H:10, E:8, P:10, Max:0, Jugglers[0]: >
2015-03-18 12:52:35,540:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4707: H:6, E:5, P:8, Prefs[10]: C762, C171, C780, C1816, C351, C182, C1103, C551, C483, C1049>
2015-03-18 12:52:35,542:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4708: H:5, E:4, P:9, Prefs[10]: C727, C1661, C856, C75, C1486, C1114, C297, C1855, C715, C833>
2015-03-18 12:52:35,542:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4709: H:0, E:8, P:1, Prefs[10]: C1804, C358, C1639, C1971, C1338, C958, C230, C1056, C635, C553>
2015-03-18 12:52:35,543:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4710: H:10, E:1, P:0, Prefs[10]: C972, C1688, C1790, C165, C1516, C821, C602, C1047, C1706, C255>
2015-03-18 12:52:35,545:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4711: H:8, E:9, P:1, Prefs[10]: C1204, C155, C1247, C355, C1706, C1969, C848, C1666, C1968, C229>
2015-03-18 12:52:35,546:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4712: H:6, E:8, P:5, Prefs[10]: C1182, C24, C878, C1749, C1280, C538, C867, C1917, C981, C1479>
2015-03-18 12:52:35,546:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4713: H:1, E:0, P:7, Prefs[10]: C1852, C1759, C1189, C1641, C55, C418, C1016, C1341, C1982, C977>
2015-03-18 12:52:35,546:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4714: H:6, E:1, P:0, Prefs[10]: C1863, C1064, C231, C578, C459, C401, C423, C1809, C831, C402>
2015-03-18 12:52:35,548:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4715: H:1, E:2, P:8, Prefs[10]: C1216, C1250, C1539, C858, C1060, C870, C667, C1684, C144, C325>
2015-03-18 12:52:35,549:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4716: H:5, E:8, P:8, Prefs[10]: C516, C701, C1115, C497, C194, C254, C1009, C1739, C81, C1734>
2015-03-18 12:52:35,551:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4717: H:2, E:4, P:3, Prefs[10]: C1593, C1732, C633, C700, C728, C968, C1736, C955, C461, C304>
2015-03-18 12:52:35,552:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4718: H:4, E:9, P:0, Prefs[10]: C1362, C899, C1283, C1452, C1905, C499, C1455, C814, C214, C998>
2015-03-18 12:52:35,552:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4719: H:5, E:3, P:1, Prefs[10]: C1031, C1648, C1920, C847, C1975, C451, C767, C1349, C606, C63>
2015-03-18 12:52:35,553:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4720: H:0, E:6, P:10, Prefs[10]: C552, C771, C1984, C1583, C816, C1879, C804, C71, C1392, C833>
2015-03-18 12:52:35,555:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4721: H:9, E:1, P:0, Prefs[10]: C515, C1446, C584, C1065, C1115, C944, C121, C1805, C417, C1768>
2015-03-18 12:52:35,555:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4722: H:0, E:4, P:7, Prefs[10]: C762, C450, C244, C874, C1933, C393, C1683, C486, C1525, C353>
2015-03-18 12:52:35,555:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4723: H:7, E:8, P:8, Prefs[10]: C1223, C1230, C1839, C917, C1104, C985, C1969, C827, C800, C1302>
2015-03-18 12:52:35,556:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4724: H:5, E:9, P:2, Prefs[10]: C1604, C1794, C1102, C1162, C341, C1450, C276, C759, C1086, C40>
2015-03-18 12:52:35,558:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4725: H:10, E:6, P:5, Prefs[10]: C670, C1835, C982, C940, C932, C200, C826, C1046, C1557, C1374>
2015-03-18 12:52:35,559:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4726: H:0, E:8, P:10, Prefs[10]: C276, C282, C1348, C1813, C1032, C682, C495, C1465, C914, C140>
2015-03-18 12:52:35,561:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4727: H:7, E:6, P:5, Prefs[10]: C1623, C609, C1400, C328, C1356, C760, C1923, C588, C1535, C1250>
2015-03-18 12:52:35,562:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4728: H:4, E:5, P:1, Prefs[10]: C53, C725, C128, C1703, C1402, C1227, C722, C454, C1019, C946>
2015-03-18 12:52:35,563:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4729: H:4, E:6, P:8, Prefs[10]: C1330, C469, C1653, C1346, C562, C1984, C895, C168, C208, C470>
2015-03-18 12:52:35,565:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4730: H:6, E:10, P:0, Prefs[10]: C824, C1603, C1710, C169, C27, C889, C1040, C1546, C1941, C1245>
2015-03-18 12:52:35,565:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4731: H:9, E:3, P:3, Prefs[10]: C520, C848, C453, C1458, C71, C1759, C449, C574, C54, C310>
2015-03-18 12:52:35,566:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4732: H:2, E:0, P:3, Prefs[10]: C101, C1922, C1365, C477, C557, C1420, C462, C176, C1192, C427>
2015-03-18 12:52:35,566:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4733: H:10, E:5, P:7, Prefs[10]: C682, C84, C426, C94, C917, C1720, C267, C1545, C574, C1077>
2015-03-18 12:52:35,568:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4734: H:8, E:2, P:1, Prefs[10]: C370, C1848, C1075, C1083, C97, C184, C1381, C509, C960, C1763>
2015-03-18 12:52:35,569:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4735: H:7, E:6, P:8, Prefs[10]: C1814, C221, C1247, C1346, C354, C722, C511, C1637, C86, C1944>
2015-03-18 12:52:35,569:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4736: H:9, E:0, P:1, Prefs[10]: C916, C1333, C887, C140, C1522, C191, C235, C238, C1702, C922>
2015-03-18 12:52:35,571:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4737: H:3, E:1, P:6, Prefs[10]: C184, C1296, C1169, C754, C1986, C317, C36, C148, C901, C628>
2015-03-18 12:52:35,572:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4738: H:0, E:7, P:2, Prefs[10]: C1258, C1074, C669, C940, C1068, C1142, C964, C1295, C942, C188>
2015-03-18 12:52:35,572:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4739: H:4, E:5, P:5, Prefs[10]: C1971, C1915, C1628, C973, C566, C272, C1186, C433, C577, C1146>
2015-03-18 12:52:35,572:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4740: H:7, E:9, P:10, Prefs[10]: C1113, C419, C481, C1305, C1147, C950, C833, C161, C675, C878>
2015-03-18 12:52:35,573:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4741: H:4, E:7, P:8, Prefs[10]: C1470, C399, C873, C1760, C557, C375, C969, C1495, C1400, C315>
2015-03-18 12:52:35,575:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4742: H:0, E:10, P:5, Prefs[10]: C134, C374, C1378, C1972, C1319, C1416, C744, C262, C824, C236>
2015-03-18 12:52:35,576:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4743: H:7, E:10, P:10, Prefs[10]: C309, C1237, C1873, C371, C730, C907, C381, C1353, C327, C771>
2015-03-18 12:52:35,576:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4744: H:2, E:6, P:8, Prefs[10]: C514, C1672, C403, C1822, C1797, C1541, C1212, C1288, C193, C1471>
2015-03-18 12:52:35,578:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4745: H:7, E:3, P:3, Prefs[10]: C722, C1226, C287, C1710, C18, C425, C307, C561, C318, C1571>
2015-03-18 12:52:35,578:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4746: H:9, E:6, P:10, Prefs[10]: C1579, C1585, C955, C1617, C1799, C1218, C1125, C1119, C1131, C1541>
2015-03-18 12:52:35,579:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4747: H:1, E:1, P:9, Prefs[10]: C475, C1782, C1966, C991, C68, C1098, C957, C1327, C397, C1637>
2015-03-18 12:52:35,581:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4748: H:1, E:2, P:8, Prefs[10]: C285, C11, C1507, C978, C18, C418, C929, C1109, C1037, C118>
2015-03-18 12:52:35,581:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4749: H:4, E:8, P:10, Prefs[10]: C1949, C624, C1725, C921, C1519, C829, C432, C1228, C761, C1238>
2015-03-18 12:52:35,581:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4750: H:7, E:5, P:1, Prefs[10]: C1077, C485, C1388, C996, C869, C1122, C976, C402, C569, C439>
2015-03-18 12:52:35,582:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4751: H:0, E:10, P:4, Prefs[10]: C1514, C624, C1547, C785, C691, C1471, C1161, C712, C1351, C1704>
2015-03-18 12:52:35,582:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4752: H:6, E:0, P:7, Prefs[10]: C1964, C1935, C1887, C1665, C1618, C1634, C443, C144, C260, C1053>
2015-03-18 12:52:35,584:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4753: H:5, E:10, P:9, Prefs[10]: C1787, C1506, C1707, C547, C924, C1507, C1792, C1709, C268, C1572>
2015-03-18 12:52:35,585:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4754: H:5, E:3, P:6, Prefs[10]: C666, C972, C1104, C366, C665, C805, C55, C319, C1967, C1667>
2015-03-18 12:52:35,585:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4755: H:9, E:5, P:3, Prefs[10]: C1889, C952, C1473, C1829, C1152, C696, C1058, C1922, C613, C82>
2015-03-18 12:52:35,586:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4756: H:1, E:8, P:6, Prefs[10]: C616, C1207, C405, C999, C1814, C282, C840, C809, C1955, C1594>
2015-03-18 12:52:35,588:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4757: H:6, E:9, P:7, Prefs[10]: C1774, C835, C1251, C1801, C238, C1252, C931, C1317, C473, C1695>
2015-03-18 12:52:35,588:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4758: H:3, E:3, P:5, Prefs[10]: C1851, C355, C1142, C203, C1287, C1536, C742, C1722, C1411, C1771>
2015-03-18 12:52:35,588:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4759: H:4, E:2, P:4, Prefs[10]: C974, C596, C295, C139, C860, C4, C162, C37, C318, C851>
2015-03-18 12:52:35,589:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4760: H:9, E:9, P:6, Prefs[10]: C1909, C1798, C1545, C1034, C114, C1576, C1594, C826, C521, C1743>
2015-03-18 12:52:35,591:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4761: H:10, E:10, P:10, Prefs[10]: C1970, C19, C1521, C824, C141, C811, C761, C1650, C1037, C371>
2015-03-18 12:52:35,592:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4762: H:1, E:9, P:9, Prefs[10]: C776, C1164, C1553, C1953, C1108, C1643, C361, C1504, C1886, C282>
2015-03-18 12:52:35,592:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4763: H:1, E:9, P:7, Prefs[10]: C759, C159, C766, C40, C991, C796, C195, C940, C729, C1501>
2015-03-18 12:52:35,594:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4764: H:5, E:2, P:3, Prefs[10]: C1814, C1643, C1452, C1418, C1587, C1456, C1650, C1485, C1110, C273>
2015-03-18 12:52:35,595:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4765: H:3, E:1, P:4, Prefs[10]: C1974, C283, C1732, C1877, C418, C1551, C1291, C1531, C1378, C129>
2015-03-18 12:52:35,595:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4766: H:5, E:2, P:4, Prefs[10]: C1089, C21, C679, C556, C1894, C1862, C280, C1965, C1678, C1455>
2015-03-18 12:52:35,596:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4767: H:4, E:9, P:4, Prefs[10]: C1737, C1831, C1052, C1956, C203, C833, C1855, C1598, C1536, C126>
2015-03-18 12:52:35,596:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4768: H:10, E:1, P:7, Prefs[10]: C1961, C1143, C1725, C533, C1445, C1204, C916, C138, C1503, C503>
2015-03-18 12:52:35,598:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4769: H:5, E:4, P:3, Prefs[10]: C1335, C1299, C519, C29, C1607, C704, C514, C611, C458, C18>
2015-03-18 12:52:35,598:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4770: H:10, E:9, P:3, Prefs[10]: C984, C223, C246, C1515, C248, C877, C1114, C1673, C847, C1939>
2015-03-18 12:52:35,599:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4771: H:6, E:2, P:4, Prefs[10]: C589, C1503, C323, C1472, C1426, C268, C758, C1591, C1339, C1338>
2015-03-18 12:52:35,601:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4772: H:5, E:1, P:7, Prefs[10]: C698, C1593, C302, C334, C782, C806, C1923, C1366, C623, C111>
2015-03-18 12:52:35,601:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4773: H:4, E:3, P:7, Prefs[10]: C285, C349, C1798, C1870, C54, C1977, C1313, C198, C191, C1781>
2015-03-18 12:52:35,602:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4774: H:3, E:6, P:7, Prefs[10]: C543, C1753, C689, C344, C69, C1416, C820, C1760, C1065, C336>
2015-03-18 12:52:35,604:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4775: H:5, E:0, P:5, Prefs[10]: C234, C1780, C1767, C1459, C1409, C667, C1361, C1347, C601, C1246>
2015-03-18 12:52:35,605:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4776: H:6, E:0, P:7, Prefs[10]: C1552, C1738, C1980, C1768, C1453, C368, C597, C735, C1588, C1900>
2015-03-18 12:52:35,605:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4777: H:6, E:1, P:5, Prefs[10]: C858, C453, C531, C501, C1681, C461, C1352, C647, C65, C1143>
2015-03-18 12:52:35,607:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4778: H:1, E:8, P:10, Prefs[10]: C1715, C62, C246, C804, C1618, C1655, C619, C105, C1334, C1488>
2015-03-18 12:52:35,608:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4779: H:8, E:8, P:6, Prefs[10]: C1207, C890, C360, C1161, C560, C258, C545, C412, C122, C477>
2015-03-18 12:52:35,608:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4780: H:0, E:8, P:9, Prefs[10]: C1979, C1865, C994, C1116, C1217, C125, C578, C1255, C1055, C235>
2015-03-18 12:52:35,609:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4781: H:4, E:10, P:8, Prefs[10]: C1326, C1191, C252, C1971, C1196, C1867, C853, C1678, C1248, C1137>
2015-03-18 12:52:35,611:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4782: H:4, E:1, P:3, Prefs[10]: C1374, C757, C1406, C1158, C1887, C382, C601, C1940, C499, C1301>
2015-03-18 12:52:35,611:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4783: H:9, E:1, P:8, Prefs[10]: C649, C11, C1060, C650, C1501, C812, C327, C727, C101, C432>
2015-03-18 12:52:35,611:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4784: H:4, E:3, P:1, Prefs[10]: C664, C502, C1791, C1218, C1399, C160, C1967, C1386, C211, C1831>
2015-03-18 12:52:35,612:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4785: H:6, E:7, P:9, Prefs[10]: C412, C1620, C1406, C617, C300, C949, C1277, C1741, C1267, C1808>
2015-03-18 12:52:35,614:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4786: H:1, E:5, P:6, Prefs[10]: C1770, C1991, C12, C200, C1554, C844, C500, C1830, C1055, C1056>
2015-03-18 12:52:35,615:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4787: H:6, E:6, P:9, Prefs[10]: C1360, C939, C35, C1460, C1894, C1310, C823, C1144, C114, C1308>
2015-03-18 12:52:35,615:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4788: H:3, E:0, P:5, Prefs[10]: C1886, C1859, C568, C713, C51, C1560, C479, C1906, C1703, C1112>
2015-03-18 12:52:35,617:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4789: H:5, E:1, P:8, Prefs[10]: C262, C343, C1327, C441, C1029, C1562, C1401, C864, C1659, C989>
2015-03-18 12:52:35,618:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4790: H:6, E:8, P:8, Prefs[10]: C1112, C981, C1712, C359, C1830, C1221, C871, C827, C306, C547>
2015-03-18 12:52:35,618:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4791: H:4, E:10, P:10, Prefs[10]: C115, C817, C614, C316, C1961, C606, C1339, C1899, C1140, C1059>
2015-03-18 12:52:35,618:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4792: H:8, E:2, P:9, Prefs[10]: C214, C1216, C1579, C1730, C746, C565, C848, C1212, C501, C1938>
2015-03-18 12:52:35,619:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4793: H:7, E:7, P:7, Prefs[10]: C486, C807, C38, C1198, C791, C795, C1681, C1623, C360, C719>
2015-03-18 12:52:35,621:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4794: H:7, E:2, P:0, Prefs[10]: C1438, C946, C911, C337, C1645, C1179, C835, C158, C1435, C118>
2015-03-18 12:52:35,621:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4795: H:4, E:0, P:10, Prefs[10]: C530, C1222, C1403, C554, C574, C193, C866, C527, C114, C1563>
2015-03-18 12:52:35,622:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4796: H:3, E:2, P:6, Prefs[10]: C1463, C1229, C1544, C936, C26, C1085, C1169, C56, C656, C1444>
2015-03-18 12:52:35,622:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4797: H:1, E:5, P:6, Prefs[10]: C694, C1726, C1769, C312, C1519, C1431, C1213, C1319, C1781, C1391>
2015-03-18 12:52:35,624:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4798: H:2, E:8, P:8, Prefs[10]: C1491, C1868, C651, C184, C1893, C1567, C1181, C479, C888, C1585>
2015-03-18 12:52:35,625:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4799: H:1, E:3, P:3, Prefs[10]: C1800, C1742, C351, C1501, C1146, C1879, C767, C1567, C464, C1234>
2015-03-18 12:52:35,625:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4800: H:5, E:2, P:0, Prefs[10]: C403, C1674, C1001, C1803, C973, C297, C643, C1922, C1867, C1790>
2015-03-18 12:52:35,627:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4801: H:10, E:6, P:0, Prefs[10]: C260, C1565, C1240, C1461, C1886, C1491, C1972, C734, C410, C1856>
2015-03-18 12:52:35,628:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4802: H:2, E:0, P:0, Prefs[10]: C704, C76, C1308, C984, C1530, C392, C967, C349, C1983, C46>
2015-03-18 12:52:35,628:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4803: H:8, E:0, P:4, Prefs[10]: C60, C335, C238, C842, C116, C410, C1596, C1640, C486, C1722>
2015-03-18 12:52:35,628:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4804: H:3, E:2, P:7, Prefs[10]: C64, C815, C1451, C1257, C1773, C165, C1598, C192, C557, C992>
2015-03-18 12:52:35,630:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4805: H:3, E:10, P:6, Prefs[10]: C1936, C1237, C245, C1410, C1555, C482, C1672, C870, C34, C888>
2015-03-18 12:52:35,631:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4806: H:6, E:8, P:2, Prefs[10]: C1341, C1164, C116, C769, C843, C893, C741, C1980, C1468, C1994>
2015-03-18 12:52:35,631:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4807: H:8, E:5, P:5, Prefs[10]: C443, C1603, C66, C1040, C671, C445, C346, C201, C310, C408>
2015-03-18 12:52:35,631:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4808: H:5, E:4, P:0, Prefs[10]: C1879, C1592, C1505, C742, C967, C493, C370, C1735, C1602, C1199>
2015-03-18 12:52:35,632:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4809: H:4, E:9, P:3, Prefs[10]: C1799, C1270, C577, C1207, C355, C1735, C115, C386, C1932, C938>
2015-03-18 12:52:35,634:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4810: H:5, E:10, P:3, Prefs[10]: C204, C470, C1923, C1637, C1849, C318, C1069, C293, C1378, C543>
2015-03-18 12:52:35,634:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4811: H:4, E:3, P:1, Prefs[10]: C1470, C1717, C1621, C1464, C1245, C538, C1602, C369, C1428, C790>
2015-03-18 12:52:35,635:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4812: H:5, E:0, P:3, Prefs[10]: C157, C513, C122, C1328, C1190, C700, C1459, C225, C37, C2>
2015-03-18 12:52:35,637:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4813: H:0, E:4, P:10, Prefs[10]: C1253, C1557, C139, C503, C243, C1499, C474, C1624, C431, C605>
2015-03-18 12:52:35,638:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4814: H:6, E:1, P:2, Prefs[10]: C822, C650, C1877, C1315, C1590, C827, C1999, C1371, C244, C1670>
2015-03-18 12:52:35,638:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4815: H:3, E:0, P:8, Prefs[10]: C1039, C1841, C163, C1173, C768, C1516, C670, C1941, C1634, C1242>
2015-03-18 12:52:35,640:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4816: H:0, E:3, P:4, Prefs[10]: C117, C469, C435, C1505, C163, C1122, C868, C962, C1881, C1135>
2015-03-18 12:52:35,641:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #4817: H:7, E:3, P:1, Prefs[10]: C881, C161, C402, C859, C1692, C1271, C673, C1011, C1316, C516>
